31630,Coumba Sow,
32099,Livia Peng,
32101,Julia Stierli,
43043,Seraina Friedli,
43045,Sandrine Mauron,
46972,Luana Bühler,
49873,Lara Marti,Robert Lára
63073,Sandy Mändly,
135324,Svenja Fölmli,
135325,Riola Xhemaili,
276579,Nadine Riesen,
10140,Dolores Isabel Jacome Silva,Dolores Silva
10141,Ana Borges,
10145,Patricia Isabel Sousa Barros Morais,Patricia Sousa
10157,Silvia Rebelo,
10160,Carolina Mendes,
10162,Carole da Silva Costa,Carole Costa
10164,Suzane Pires,
10166,Vanessa Marques Malho,Vanessa Malho
10167,Tatiana Vanessa Ferreira Pinto,Tatiana Pinto
32054,Jéssica da Silva,
32140,Ana Rute Campos Costa,Rute Costa
32143,Diana Catarina Ribeiro Gomes,Diana Gomes
34872,Inês Teixeira Pereira,Inês Pereira
34873,Fátima Alexandra Figueira Pinto,Fátima Pinto
34875,Andreia Alexandra Norton,Andreia Norton
45144,Joana Filipa Gaspar Silva Marchão,
62904,Andreia Martins Faria,Andreia Faria
62905,Catarina Amado,
62913,Francisca Ramos Ribeiro Nazareth Sousa,Francisca Nazareth
142944,Lúcia Catarina Sousa Alves,Lúcia Alves
276577,Telma Raquel Velosa Encarnação,
276578,Alícia de Figueiredo Lima Correia,
32405,Rebecka Blomqvist,
34499,Hanna Ulrika Bennison,
34500,Emma Nanny Charlotte Kullberg,
62666,Ingrid Filippa Angeldal,
62710,Johanna Rytting-Kaneryd,
32333,Lynn Wilms,
32339,Daphne van Domselaar,
62951,Aniek Nouwen,
62954,Romée Leuchter,
62962,Esmee Brugts,
63783,Caitlin Dijkstra,
221890,Marisa Christiane Wilhelmina Olislagers,
228231,Barbara Lorsheijd,
15285,Ouleymata Sarr,
15419,Marie-Antoinette Katoto,
15471,Selma Bacha,
24459,Sandy Baltimore,
30971,Sandie Toletti,
31129,Ella Palis,
31141,Justine Lerond,
31614,Melvine Malard,
31636,Clara Mateo,
31820,Mylène Chavas,
32152,Francesca Durante,
32162,Arianna Caruso,
45727,Katja Schroffenegger,
45737,Martina Piemonte,
45742,Flaminia Simonetti,
45883,Agnese Bonfantini,
45893,Maria Luisa Filangeri,
46224,Lucia Di Guglielmo,
49972,Martina Lenzini,
4975,Gunnhildur Yrsa Jónsdóttir,
10119,Glódís Perla Viggósdóttir,
10120,Hallbera Guðný Gísladóttir,
10130,Sif Atladóttir,
10134,Agla María Albertsdóttir,
10135,Ingibjörg Sigurðardóttir,
10136,Elín Metta Jensen,
10139,Sara Björk Gunnarsdóttir,
10244,Berglind Björg Þorvaldsdóttir,
32456,Alexandra Jóhannsdóttir,
32460,Karólína Lea Vilhjálmsdóttir,
32468,Áslaug Munda Gunnlaugsdóttir,
66399,Guðný Árnadóttir,
80693,Svava Rós Guðmundsdóttir,
142949,Selma Sól Magnúsdóttir,Selma Magnúsdóttir
142950,Telma Ívarsdóttir,
190348,Sveindís Jane Jónsdóttir,
225028,Amanda Jacobsen Andradóttir,
225394,Guðrún Arnardóttir,
276898,Sandra Sigurðardóttir,
276899,Elísa Vidarsdóttir,
276910,Auður Sveinbjörnsdóttir Scheving,
10089,Davinia Vanmechelen,
10100,Janice Cayman,
10103,Tinne De Caigny,
10105,Davina Philtjens,
10388,Laura Deloose,
45881,Diede Lemey,
63308,Justine Vanhaevermaet,
135217,Lisa Lichtfus,
257837,Elena Dhont,
276896,Nicky Evrard,
276897,Laura De Neve,
276900,Ella Van Kerkhoven,
276901,Sarah Wijnants,
276902,Charlotte Tison,
276903,Marie Minnaert,
276904,Kassandra Ndoutou Eboa Missipo,
276905,Hannah Eurlings,
276906,Sari Kees,
276907,Amber Tysiak,
276908,Jody Vangheluwe,
276909,Féli Petra Delacauw,
47093,Jacintha Weimar,
46354,Paula Myllyoja,
280985,Íris Dögg Gunnarsdóttir,I.Gunnarsdóttir
16190,Rasmus Nissen Kristensen,Rasmus Kristensen
17043,Victor Nelsson,
24547,Alexander Hartmann Bah,Alexander Bah
27038,Oliver Christensen,
27569,Jesper Lindstrøm,
3557,Naïm Sliti,
5647,Ali Maâloul,
5650,Ferjani Sassi,
5651,Yassine Meriah,
5655,Dylan Daniel Mahmoud Bronn,
6342,Aymen Mathlouthi,Balbouli
6347,Ghilane Chalali,
9236,Mohamed Dräger,
16352,Issam Jebali,
23910,Youssef Msakni,
25582,Nader Ghandri,
30681,Ali Abdi,
32450,Montassar Omar Talbi,
35592,Anis Ben Slimane,Anis Slimane
44955,Aïssa Bilal Laïdouni,Aïssa Laïdouni
50988,Hannibal Mejbri,
68749,Seifeddine Jaziri,
102816,Mohamed Ali Ben Romdhane,
105943,Aymen Dahmen,
105944,Wajdi Kechrida,
128793,Taha Yassine Khenissi,
136296,Bechir Ben Said,
163049,Bilel Ifa,
3175,Eiji Kawashima,
3530,Hiroki Sakai,
5690,Yuto Nagatomo,
8361,Ritsu Doan,
8776,Takumi Minamino,
8949,Takuma Asano,
9411,Daichi Kamada,
23527,Junya Ito,
23721,Wataru Endo,
23730,Takehiro Tomiyasu,
25719,Shūichi Gonda,
29366,Daniel Schmidt,
29595,Ko Itakura,
30628,Daizen Maeda,
37122,Yuki Soma,
37208,Ao Tanaka,
37209,Miki Yamane,
37211,Kaoru Mitoma,
37215,Shogo Taniguchi,
37221,Hidemasa Morita,
38285,Ayase Ueda,
95272,Hiroki Ito,
100436,Shuto Machino,
4127,David Raya Martin,David Raya
39161,Alejandro Balde Martínez,Alejandro Balde
68574,Nicholas Williams Arthuer,Nico Williams
133353,Pablo Martín Páez Gavira,Gavi
8561,Fabian Frei,
12326,Renato Steffen,
16016,Michel Aebischer,
29006,Noah Okafor,
41655,Ardon Jashari,
50436,Fabian Rieder,
3512,Marko Grujić,
5589,Sergej Milinković-Savić,
5591,Filip Kostić,
5603,Nikola Milenković,
5833,Nemanja Radonjić,
6318,Andrija Živković,
6321,Milos Veljkovic,
6687,Saša Lukić,
7117,Filip Đuričić,Filip Djuricic
7145,Darko Lazović,
7993,Filip Mladenović,
15731,Predrag Rajković,
18015,Dušan Vlahović,
18737,Srđan Babić,
20600,Vanja Milinković Savić,
27719,Strahinja Pavlović,
30179,Ivan Ilić,
43666,Strahinja Eraković,
3281,Aaron Mooy,
5479,Aziz Eraltay Behich,Aziz Behich
5481,Mathew Leckie,
5490,Jackson Irvine,
8346,Craig Goodwin,
8859,Ajdin Hrustic,
9430,Jason Cummings,
9980,Jamie MacLaren,Jamie Maclaren
15957,Miloš Degenek,
16549,Danny Vuković,
22293,Harry Souttar,
22371,Bailey Wright,
24475,Awer Mabil,
28370,Fran Karačić,
33446,Thomas Deng,
33465,Joel King,
33477,Riley McGree,
33488,Keanu Baccus,
33492,Mitchell Thomas Duke,Mitchell Duke
33495,Kye Rowles,
33502,Cameron Peter Devlin,
33564,Andrew Redmayne,
33572,Nathaniel Atkinson,
36158,Marco Tilio,
227697,Garang Kuol,
3067,Ederson Santana de Moraes,Ederson Moraes
3202,Gabriel Fernando de Jesus,Gabriel Jesus
3280,Richarlison de Andrade,Richarlison
9904,Frederico Rodrigues Santos,Fred
10595,Raphael Dias Belloli,Raphinha
11183,Alex Nicolao Telles,Alex Telles
11493,Gleison Bremer Silva Nascimento,Bremer
22600,Lucas Tolentino Coelho de Lima,Lucas Paquetá
25101,Weverton Pereira da Silva,Wéverton
25142,Bruno Guimarães Rodriguez Moura,Bruno Guimarães
25154,Éverton Augusto de Barros Ribeiro,Éverton Ribeiro
25305,Pedro Guilherme Abreu dos Santos,Pedro
25363,Antony Matheus dos Santos,Antony
29976,Gabriel Teodoro Martinelli Silva,Gabriel Martinelli
3499,Jean-Eric Maxim Choupo-Moting,Eric Maxim Choupo-Moting
4935,Bryan Mbeumo,
7426,Jean-Charles Castelletto,
7551,Enzo Ebosse,
8591,Samuel Yves Oum Gwet,Samuel Gouet
10530,Jules Olivier Ntcham,Olivier Ntcham
11174,Vincent Paté Aboubakar,Vincent Aboubakar
12623,Pierre Kunde Malong,Pierre Kunde
13454,Nouhou Tolo,
15326,Devis Rogers Epassy Mboka,Devis Epassy
16015,Nicolas Moumi Ngamaleu,Moumi Ngamaleu
16346,Ngoran Suiru Fai Collins,Collins Fai
21456,Olivier Mbaissidara Mbaizo,Olivier Mbaizo
28966,Gaël Ondoua,
30016,Martin Hongla Yma II,
33813,Jerome Ngom Mbekeli,Jerome Mbekeli
44842,Simon Brady Ngapandouetnbu,
46903,Christian Mougang Bassogog,Christian Bassogog
74588,Christopher Wooh,
349913,Souaibou Marou,
5173,Abdullah Ibrahim Otayf,Abdullah Otayf
5187,Salem Mohammed Al Dawsari,Salem Al Dawsari
5188,Hattan Babhir,
5713,Mohammed Kanoo,
5714,Mohammed Khalil Al Owais,Mohammed Al Owais
5715,Ali Albulayhi,
51094,Abdulelah Al Amri,
51096,Ali Al Hassan,Ali Al-Hassan
51099,Firas Tariq Nasser Al Albirakan,Firas Albirakan
51103,Abdullah Mohammed Madu,Abdullah Madu
51469,Saleh Khalid Al Shehri,Saleh Al Shehri
51470,Riyadh Sharahili,
51546,Hassan Mohammed Al-Tambakti,Hassan Mohammed Al Tambakti
51632,Sami Khalil Al Naji,Sami Al Naji
51663,Mohammed Al Rubaie Al Yami,Mohammed Al Yami
51705,Abdulrahman Al-Obood,Abdulrahman Al Obod
51710,Saud Abdullah Abdul Hamid,Saud Abdul Hamid
54144,Nawaf Shaker Al Abid,Nawaf Al Abid
54149,Nawaf Alaqidi,
57620,Sultan Abdullah Salim Al Ghannam,Sultan Al Ghanam
74623,Nasser Al Dawsari,
121539,Haitham Mohammed Asiri,Haitham Asiri
5567,Edson Omar Álvarez Velázquez,Edson Álvarez
5571,Hirving Rodrigo Lozano Bahena,Hirving Lozano
5576,Jesús Daniel Gallardo Vasconcelos,Jesús Gallardo
15452,Carlos Uriel Antuna Romero,Uriel Antuna
15872,Érick Gabriel Gutiérrez Galaviz,Erick Gutiérrez
26280,Orbelín Pineda Alvarado,Orbelín Pineda
26297,Carlos Alberto Rodríguez Gómez,Carlos Alberto Rodríguez
26301,Ernesto Alexis Vega Rojas,Alexis Vega
26318,Rogelio Gabriel Funes Mori,Rogelio Funes Mori
26336,Johan Felipe Vásquez Ibarra,Johan Vásquez
26368,César Jasib Montes Castro,César Montes
26375,Roberto Carlos Alvarado Hernández,Roberto Alvarado
26386,Luis Francisco Romo Barrón,Luis Romo
26389,Alfredo Talavera Díaz,Alfredo Talavera
26400,Henry Josué Martín Mex,Henry Martín
26406,Jorge Eduardo Sánchez Ramos,Jorge Sánchez
27896,Gerardo Daniel Arteaga Zamora,Gerardo Arteaga
28522,Rodolfo Cota Robles,Rodolfo Cota
28825,Luis Gerardo Chávez Magallón,Luis Chávez
30500,Kevin Nahin Álvarez Campos,Kevin Álvarez
12014,Mark Thomas Harris,Mark Harris
29377,Brennan Johnson,
50528,Sorba Thomas,
82257,Rubin Colwill,
3474,Nick Pope,
9905,James Maddison,
29399,Conor Gallagher,
3135,Chang-Hoon Kwon,Kwon Chang-Hoon
5604,Young-Gwon Kim,Kim Young-Gwon
5618,Woo-Young Jung,Jung Woo-Young
5619,Hyeon-Woo Jo,
5620,Hee-Chan Hwang,Hwang Hee-Chan
5623,Jae-Sung Lee,Lee Jae-Sung
5986,Chul Hong,Hong Chul
22067,Woo-Yeong Jeong,Jeong Woo-Yeong
23763,In-Beom Hwang,Hwang In-Beom
29966,Ui-Jo Hwang,Hwang Ui-jo
37641,Seung-Gyu Kim,Kim Seung-Gyu
40538,Jin-Su Kim,Kim Jin-Su
40542,Gue-Sung Cho,Cho Kyu-Sung
40550,Bum-Keun Song,Song Bum-Keun
40558,Jun-Ho Son,Son Jun-Ho
40564,Kyung-Won Kwon,Kwon Kyung-Won
40578,Tae-Hwan Kim,Kim Tae-Hwan
40664,Min-Kyu Song,Song Min-Kyu
40672,Moon-Hwan Kim,Kim Moon-Hwan
41495,Jong-Gyu Yoon,Yoon Jong-Gyu
41711,Sang-Ho Na,Na Sangho
43565,Min Jae Kim,Min Jae Kim
99479,Yu-Min Cho,Cho Yu-Min
4272,João Mário Naval da Costa Eduardo,João Mário
18360,Rafael Alexandre Conceição Leão,Rafael Leão
18866,José Pedro Malheiro de Sá,José Sá
32975,Diogo Meireles Costa,Diogo Costa
34639,Vitor Machado Ferreira,Vitinha
38803,Gonçalo Matias Ramos,Gonçalo Ramos
40874,Matheus Luiz Nunes,Matheus Nunes
143854,António João Pereira Albuquerque Tavares Silva,António Silva
5555,Julian Brandt,
8227,Mario Götze,
8511,Thilo Kehrer,
8546,Niclas Füllkrug,
8804,Jonas Hofmann,
12034,David Raum,
24118,Nico Schlotterbeck,
24916,Armel Bella-Kotchap,
35609,Karim-David Adeyemi,
38837,Youssoufa Moukoko,
5507,Nicolás Alejandro Tagliafico,Nicolás Tagliafico
6312,Franco Armani,
6909,Damián Emiliano Martínez,Emiliano Martínez
11456,Lautaro Javier Martínez,Lautaro Martínez
16308,Leandro Daniel Paredes,Leandro Paredes
20572,Cristian Gabriel Romero,Cristian Romero
27768,Lisandro Martínez,
27886,Alexis Mac Allister,Alexis MacAllister
28263,Gonzalo Ariel Montiel,Gonzalo Montiel
28268,Exequiel Alejandro Palacios,Exequiel Palacios
28637,Thiago Ezequiel Almada,Thiago Almada
29201,Nahuel Molina Lucero,Nahuel Molina
29560,Julián Álvarez,
38718,Enzo Fernandez,
4664,Sebastian Szymański,
4682,Robert Gumny,
4685,Artur Jędrzejczyk,
4734,Matty Cash,
5665,Arkadiusz Milik,
8021,Szymon Żurkowski,
8704,Mateusz Wieteska,
8714,Damian Szymański,
11737,Krystian Bielik,
12493,Krzysztof Piątek,
24413,Kamil Grabara,
28453,Michał Skóraś,
31955,Jakub Kamiński,
44166,Jakub Piotr Kiwior,
50502,Nicola Zalewski,
7345,Mattéo Guendouzi Olié,Mattéo Guendouzi
7439,Axel Disasi,
8519,Dayotchanculle Upamecano,
10481,Aurélien Djani Tchouaméni,Aurélien Tchouaméni
11135,Ibrahima Konaté,
11990,Youssouf Fofana,
17592,William Saliba,
22097,Randal Kolo Muani,Randal Kolo
24778,Eduardo Camavinga,
2941,Ismaïla Sarr,
3675,Fodé Ballo Touré,
5675,Kalidou Koulibaly,
7379,Edouard Mendy,
8553,Abdou Diallo,
8870,Alfred Benjamin Gomis,Alfred Gomis
10603,Mamadou Loum N''Diaye,Mamadou N'Diaye
13314,Famara Diedhiou,Famara Diédhiou
15970,Pape Abou Cissé,
17456,Timothy Dieng,Seny Dieng
20611,Boulaye Dia,
20758,Krépin Diatta,Krépin Diatta
21026,Pape Gueye,
31751,Pathé Ismaël Ciss,
32915,Ismail Jakobs,
34893,Moustapha Name,
39595,Formose Mendy,
50497,Nicolas Jackson,
50498,Pape Matar Sarr,Pape Sarr
80484,Iliman Ndiaye,
88123,Cheikh Ahmadou Bamba Mbacke Dieng,Bamba Dieng
312414,Moussa N''Diaye,
12583,Carlos Armando Gruezo Arboleda,Carlos Gruezo
12803,Romario Andrés Ibarra Mina,Romario Ibarra
15486,Diego José Palacios Espinoza,Diego Palacios
25083,Xavier Ricardo Arreaga Bermello,Xavier Arreaga
25352,Robert Abel Arboleda Escobar,Robert Arboleda
28511,Ángel Israel Mena Delgado,Ángel Mena
30111,Felix Eduardo Torres Caicedo,Félix Torres
31152,Gonzalo Jordy Plata Jiménez,Gonzalo Plata
32677,Alexander Domínguez Carabalí,Alexander Domínguez
34194,Eduar Ayrton Preciado García,Ayrton Preciado
34396,Michael Steveen Estrada Martínez,Michael Estrada
36148,José Adoni Cifuentes Charcopa,José Cifuentes
37522,Hernán Ismael Galíndez,Hernán Galíndez
37726,Moisés Isaac Caicedo Corozo,Moisés Caicedo
37737,Angelo Smit Preciado Quiñónez,Angelo Preciado
37742,Wellington Moisés Ramírez Preciado,Moisés Ramírez
37945,Alan Steven Franco Palma,Alan Franco
38004,Piero Martín Hincapié Reyna,Piero Hincapié
40211,Jeremy Leonel Sarmiento Morante,Jeremy Sarmiento
41593,William Joel Pacho Tenorio,William Pacho
51969,Jackson Gabriel Porozo Vernaza,Jackson Porozo
91090,Djorkaeff Neicer Reasco González,
348757,Kevin José Rodríguez Cortez,
8240,Koen Casteels,
8854,Wout Faes,
16275,Ikoma Loïs Openda,Loïs Openda
32688,Charles De Ketelaere,
43913,Arthur Theate,
48347,Amadou Onana,
114832,Zeno Debast,
4106,Ike Ugbo,
9036,David Wotherspoon,
9922,David Junior Hoilett,Junior Hoilett
11187,Stephen Antunes Eustáquio,
11846,Steven de Sousa Vitoria,Steven Vitória
12365,Alphonso Davies,
12770,Jonathan Osorio,
12779,Samuel Piette,
13885,Liam Fraser,
15958,Milan Borjan,
16120,Richie Laryea,
16252,Mark Anthony Kaye,
16459,Cyle Larin,
23363,Liam Millar,
23640,Jonathan David,
23760,Derek Cornelius,
23828,Kamal Miller,
24024,Tajon Buchanan,
26348,Lucas Daniel Cavallini,Lucas Cavallini
29758,Sam Adekugbe,
31684,Atiba Hutchinson,
35707,Joel Waterman,
36794,Dayne St Clair,Dayne St. Clair
44703,Alistair Johnston,
49259,James Pantemis,
133229,Ismael Koné,
46313,Philipp Köhn,
5255,Matías Vecino Falero,Matías Vecino
5258,Giorgian Daniel De Arrascaeta Benedetti,Giorgian De Arrascaeta
5260,Rodrigo Bentancur Colmán,Rodrigo Bentancur
5267,Néstor Fernando Muslera Micol,Fernando Muslera
26323,Carlos Sebastián Sosa Silva,Sebastián Sosa
28729,Diego Nicolás De La Cruz Arcosa,Nicolás De La Cruz
32478,Darwin Gabriel Núñez Ribeiro,Darwin Núñez
33099,José Luis Rodríguez Bebanz,José Luis Rodríguez
34476,Matías Nicolás Viña Susperreguy,Matías Viña
36659,Manuel Ugarte Ribeiro,Manuel Ugarte
36666,Agustín Canobbio Graviz,Agustín Canobbio
36710,Sergio Rochet Álvarez,Sergio Rochet
44649,Facundo Daniel Torres Pérez,Facundo Torres
5220,Morteza Pouraliganji,
5222,Roozbeh Cheshmi,
5224,Sardar Azmoun,
5226,Mehdi Taremi,
5227,Alireza Safar Beiranvand,Alireza Beiranvand
5228,Seyed Majid Hosseini,Majid Hosseini
5230,Ehsan Hajsafi,
5231,Karim Ansarifard,
5235,Ramin Rezaeian,
5239,Alireza Jahanbakhsh,
5240,Saman Ghoddos,
5241,Vahid Amiri,
5720,Milad Mohammadi,
5722,Saeid Ezatolahi Afagh,Saeid Ezatolahi
11224,Amir Abedzadeh,
23538,Sadegh Moharrami,
23874,Ali Gholizadeh,
124161,Mehdi Torabi,
124167,Ahmad Nourollahi,
124175,Mohammad Hossein Kanani Zadegan,
124177,Shoja Khalilzadeh,
124183,Payam Niazmand,
125818,Ali Karimi,
125823,Seyed Hossein Hosseini,
326758,Abolfazl Jalali,
3377,Timothy Weah,
4614,Antonee Robinson,
6806,Shaquell Moore,Shaq Moore
8246,Christian Pulisic,
8526,Weston McKennie,
12352,Matthew Charles Turner,
12524,Walker Zimmerman,
12746,Sean Johnson,
12751,Tyler Adams,
12757,Aaron Long,
13035,Kellyn Kai Perry-Acosta,
13442,Cristian Roldán León,
15971,Cameron Carter-Vickers,
18242,Tim Ream,
21201,Ethan Horvath,
22008,Haji Wright,
22168,Joshua Sargent,Josh Sargent
22433,Jesus Ferreira,
23789,Jordan Morris,
24243,Brenden Aaronson,
33274,Luca de la Torre,
34339,Giovanni Reyna,
36830,Joseph Scally,Joe Scally
3264,Vincent Janssen,
7838,Remko Pasveer,
8124,Tyrell Malacia,
8259,Steven Bergwijn,
8326,Andries Noppert,
16185,Justin Bijlow,
21547,Noa Lang,
21879,Kenneth Taylor,
32712,Jeremie Frimpong,
39167,Xavi Simons,
23830,Jhegson Sebastián Méndez Carabalí,Jhegson Méndez
3634,Abdelhamid Sabiri,
5233,Munir Mohand Mohamedi,Munir
5234,Sofyan Amrabat,
5237,Hakim Ziyech,
5245,Achraf Hakimi Mouh,Achraf Hakimi
12149,Nayef Aguerd,
15890,Noussair Mazraoui,
21214,Ilias Chair,
21736,Zakaria Aboukhlal,
23774,Selim Amallah,
31295,Yahia Attiyat allah,
46258,Azzedine Ounahi,
59493,Abderrazak Hamdallah,
67700,Badr Banoun,
102668,Yahya Jabrane,
131037,Anass Zaroury,
139011,Ahmed Reda Tagnaouti,
139016,Achraf Dari,
149714,Abdessamad Ezzalzouli,Abde Ezzalzouli
156734,Bilal El Khannous,
296254,Walid Cheddira,
12625,Borna Sosa,
28835,Ivica Ivušić,
28914,Lovro Majer,
32602,Kristijan Jakić,
32689,Martin Erlić,
37148,Josip Šutalo,
39490,Luka Sučić,
49337,Josip Stanišić,
40784,Akram Hassan Afif,Akram Afif
124488,Hassan Khalid Al Heidos,Hassan Al Heidos
124490,Ahmed Alaa Eldin Abdelmotaal,Ahmed Alaa Eldin
124492,Karim Boudiaf,
124493,Boualem Khoukhi,
124494,Abdelkarim Hassan Al Haj Fadlalla,Abdelkarim Hassan
124495,Almoez Ali Zainalabiddin Abdulla,Almoez Ali
124496,Saad Abdullah Al Sheeb,Saad Al Sheeb
124500,Assim Omer Al Haj Madibo,Assim Madibo
124503,Bassam Hisham Al Rawi,Bassam Hisham
124504,Tarek Salman Salman,Tarek Salman
124506,Pedro Miguel Correia,
124510,Meshaal Aissa Barsham,Meshaal Barsham
124512,Mosaab Khoder Jibril,Mosaab Khoder
124514,Abdulaziz Hatem Mohammed Abdullah,Abdulaziz Hatem
124526,Salem Ali Al Hajri,Salem Al Hajri
124899,Ismaeel Mohammad Mohammad,Ismaeel Mohammad
124900,Homam Alamin Ahmed,Homam Ahmed
124901,Mohammed Muntari,
124909,Mohammed Waed Abdulwahhab Al Bayati,Mohammed Al Bayati
126962,Jassem Gaber Abdulsallam,Jassem Abdulsallam
130272,Yousef Hassan Mohamed Ali,Yousef Hassan
146267,Khalid Muneer Mazeed,
149463,Ali Assadalla Thaimn Qambar,Ali Assadalla
150429,Mostafa Taerk Mashaal,Mostafa Mashaal
157455,Naif Abdulraheem Al Hadhrami,Naif Al Hadhrami
8064,André Onana,
5592,Bryan Ruiz González,Bryan Ruiz
5595,Johan Alberto Venegas Ulloa,Johan Venegas
5600,Francisco Javier Calvo Quesada,Francisco Calvo
5839,Yeltsin Ignacio Tejeda Valverde,Yeltsin Tejeda
6328,Kendall Jamaal Waston Manley,Kendall Waston
15477,Ronald Alberto Matarrita Ulate,Ronald Matarrita
27163,Juan Pablo Vargas Campos,Juan Pablo Vargas
108340,Brandon Aguilera Zamora,
130185,Keysher Fuller Spence,
130194,Esteban Alvarado Brown,
132271,Carlos Manuel Martínez Castro,Carlos Martínez
132296,Anthony Daniel Contreras Enríquez,
132497,Gerson Torres Barrantes,
132728,Jewison Bennette,
132743,Douglas Andrey López Araya,
132756,Youstin Delfin Salas Gómez,
132772,Daniel Alonso Chacón Salas,
135271,Roan Roberto Wilson Gordon,
184468,Álvaro José Zamora Mata,
283799,Anthony William Hernández González,
8108,Lawrence Ati-Zigi,
9286,Antoine Semenyo,
9859,Elisha Owusu,
12259,Denis Odoi,
17033,Mohammed Kudus,
23615,Gideon Mensah,
28616,Daniel-Kofi Kyereh,
31029,Salis Abdul Samed,
33602,Tariq Lamptey,
35658,Kamaldeen Sulemana,
43891,Kamal Sowah,
44225,Osman Bukari,
45047,Alidu Seidu,
52091,Abdul Manaf Nurudeen,
136305,Daniel Afriyie Barnieh,
136306,Abdul Fatawu Issahaku,
147563,Ibrahim Danlad,
5191,Mohammed Al Burayk,
56755,Abdulelah Saad Hameed Al-Malki,Abdulelah Al Malki
11184,Otávio Edmilson da Silva Monteiro,Otavinho
5178,Salman Mohammed Al Faraj,Salman Al Faraj
5183,Yasir Gharsan Al Shahrani,Yasir Al Shahrani
3145,Keita Baldé Diao,Keita Baldé
3588,Wesley Hoedt,
5510,Lucas Rodrigo Biglia,Lucas Biglia
6991,Etrit Berisha,
7107,Danilo Cataldi,
7776,Antonio Candreva,
7778,Ştefan Daniel Radu,Ștefan Radu
7785,Senad Lulić,
8172,Felipe Anderson Pereira Gomes,Felipe Anderson
8173,Marco Parolo,
8190,Patricio Gabarrón Gil,Patric
8443,Dušan Basta,
8459,Edson Braafheid,
8847,Santiago Juan Gentiletti Selak,Santiago Gentiletti
9939,Maurício dos Santos Nascimento,Maurício
13610,Guido Guerrieri,
22828,Ricardo Kishna,
26683,Abdoulay Konko,
26827,Ravel Morrison,
33311,Ogenyi Eddy Onazi,Ogenyi Onazi
386641,Stefano Mauri,
7142,Luca Rossettini,
7169,Adam Masina,
7174,Antonio Mirante,
7175,Erick Antonio Pulgar Farfán,Erick Pulgar
7704,Alex Ferrari,
7965,Lorenzo Crisetig,
8103,Mattia Destro,
8284,Amadou Diawara,
8849,Domenico Maietta,
8873,Marios Oikonomou,Marios Ikonomou
12475,Angelo Esmael da Costa Júnior,Angelo da Costa
15415,Matteo Mancosu,
18027,Matteo Brighi,
29228,Dejan Stojanovic,
30770,Filippo Falco,
31273,Marco Crimi,
40428,Archimede Morleo,
45498,Vincenzo Silvestro,
45591,Franco Brienza,
85517,Luca Ceccarelli,
386640,Robert Acquafresca,
5587,Adem Ljajić,
6962,Radja Nainggolan,
6973,Edin Džeko,
7048,Konstantinos Manolas,
7051,Daniele De Rossi,
7961,Leandro Castán da Silva,Leandro Castán
8104,Vassilis Torosidis,
13158,Bogdan Ionuț Lobonț,Bogdan Lobonț
15780,Francesco Totti,
15818,Gervais Lombe Yao Kouassi,Gervinho
20043,Norbert Gyömbér,
20637,Salih Uçan,
23559,José Ndong Machín Dicombo,José Machín
40529,Morgan De Sanctis,
44973,Silvio Anočić,
5512,Emil Hallfreðsson,Emil Hallfredsson
5558,Rafael Márquez Álvarez,Rafael Márquez
6686,Giampaolo Pazzini,
7020,Jacopo Sala,
7694,Rômulo Souza Orestes Caldeira,Rômulo
7695,Samuel Souprayen,
7770,Federico Viviani,
8274,Pierluigi Gollini,
8421,Matteo Bianchetti,
8792,Mattia Zaccagni,
9887,Rafael de Andrade Bittencourt Pinheiro,Rafael
11342,Eros Pisano,
11494,Luca Siligardi,
20252,Luca Toni,
26442,Boško Janković,
26772,Cláudio Winck Neto,Cláudio Winck
31488,Vangelis Moras,
32119,Leandro Greco,
38336,Simon Laner,
386650,Michelangelo Albertazzi,
386651,Juan Ignacio Gómez Taleb,Juan Gómez
386652,Luca Checchin,
386653,Enrico Vencato,
3112,Anton Ciprian Tătărușanu,Ciprian Tătăruşanu
3964,Marcos Alonso Mendoza,Marcos Alonso
6997,Borja Valero Iglesias,Borja Valero
7056,Nenad Tomović,
7125,Khouma El Hadji Babacar,Khouma Babacar
7139,Josip Iličić,
8275,Davide Astori,
11498,Luigi Sepe,
11516,Manuel Pasqual,
25303,Gilberto Moraes Junior,Gilberto
25931,Gonzalo Javier Rodríguez,Gonzalo Rodríguez
26192,Matías Ariel Fernández Fernández,Matías Fernández
26291,José María Basanta,
30830,Luca Lezzerini,
40334,Nicolo Fazzi,Nicolò Fazzi
5683,Keisuke Honda,
6360,Cristian Eduardo Zapata Valencia,Cristián Zapata
6944,Mattia De Sciglio,
7026,Giacomo Bonaventura,
7032,Davide Calabria,
7147,Andrea Bertolacci,
7166,Riccardo Montolivo,
7168,Andrea Poli,
7458,Alessio Romagnoli,
7463,Ignazio Abate,
7702,Alessio Cerci,
8296,Alessandro Matri,
8874,Luca Antonelli,
20057,Nigel de Jong,
20561,Antonio Nocerino,
21272,Luiz Adriano de Souza da Silva,Luiz Adriano
26197,Christian Abbiati,
38237,Gabriel Alejandro Paletta,Gabriel Paletta
3613,Matias Ezequiel Schelotto,Ezequiel Schelotto
6969,Juan Guilherme Nunes Jesus,Juan Jesus
6984,Danilo D''Ambrosio,Danilo D'Ambrosio
6987,Mauro Emanuel Icardi Rivero,Mauro Icardi
6999,Davide Santon,
