match_id,match_date,kick_off,home_score,away_score,match_status,match_status_360,last_updated,last_updated_360,match_week
3754258,2015-11-08,14:30:00.000,0,0,available,scheduled,2020-11-29T14:07:50.969020,2021-06-13T16:17:31.694,12
3754020,2015-08-17,21:00:00.000,1,0,available,scheduled,2022-07-08T21:26:42.829047,2021-06-13T16:17:31.694,2
3754267,2015-08-15,16:00:00.000,0,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,2
3754141,2015-08-09,14:30:00.000,0,2,available,scheduled,2020-08-24T23:30:31.273938,2021-06-13T16:17:31.694,1
3754128,2015-08-08,16:00:00.000,0,1,available,scheduled,2022-07-08T20:29:32.062770,2021-06-13T16:17:31.694,1
3754078,2015-08-08,18:30:00.000,2,2,available,scheduled,2022-07-08T20:50:15.565471,2021-06-13T16:17:31.694,1
3749052,2004-02-07,16:00:00.000,1,3,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,2
3749522,2003-12-26,13:00:00.000,3,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,18
3749246,2004-03-28,17:05:00.000,1,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,30
3749257,2004-05-15,16:00:00.000,2,1,available,scheduled,2020-08-30T08:12:14.579037,2021-06-13T16:17:31.694,38
3749642,2004-02-28,16:00:00.000,2,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,27
3749358,2003-08-24,17:05:00.000,0,4,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,1
3749346,2003-11-01,16:00:00.000,1,4,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,1
3749253,2003-10-04,13:30:00.000,1,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,1
3749079,2003-10-18,16:00:00.000,2,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,9
3749465,2004-03-13,16:00:00.000,0,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,2
3749133,2004-01-18,15:00:00.000,0,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,2
3749528,2003-09-26,21:00:00.000,3,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,7
3749233,2004-02-01,17:05:00.000,2,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,23
3749462,2004-05-01,13:30:00.000,0,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,35
3749552,2003-09-21,17:05:00.000,0,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,1
3749296,2003-09-13,16:00:00.000,1,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,5
3749454,2003-08-31,17:05:00.000,1,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,1
3749276,2004-02-21,13:30:00.000,1,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,2
3749068,2004-04-25,17:05:00.000,2,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,2
3749310,2003-12-29,21:00:00.000,0,1,available,scheduled,2022-11-24T20:48:40.072222,2021-06-13T16:17:31.694,1
3749493,2003-08-16,16:00:00.000,2,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,1
3749434,2003-11-22,16:00:00.000,0,3,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,1
3749192,2003-11-30,15:00:00.000,0,0,available,scheduled,2020-08-30T07:13:01.092744,2021-06-13T16:17:31.694,14
3749196,2003-11-08,16:00:00.000,2,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,12
3749448,2004-04-09,13:30:00.000,4,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,31
3749360,2003-12-14,15:00:00.000,1,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,16
3749453,2004-04-16,21:00:00.000,5,0,available,scheduled,2021-11-14T22:29:00.646120,2021-06-13T16:17:31.694,33
3749278,2003-12-20,16:00:00.000,1,1,available,scheduled,2020-08-30T07:13:01.092744,2021-06-13T16:17:31.694,1
3749603,2004-05-09,17:05:00.000,0,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,2
3749274,2004-05-04,21:00:00.000,1,1,available,processing,2023-02-18T13:47:23.881760,2021-06-12T16:17:31.694,2
3749590,2003-12-06,16:00:00.000,1,1,available,processing,2023-03-11T10:52:12.579230,2021-06-12T16:17:31.694,1
3749631,2004-02-10,20:45:00.000,2,0,available,processing,2023-02-19T03:35:51.604001,2021-06-12T16:17:31.694,25
3749117,2004-01-07,21:00:00.000,1,1,available,processing,2023-02-16T02:31:12.543902,2021-06-12T16:17:31.694,2
3749108,2003-08-27,20:45:00.000,2,0,available,processing,2023-01-28T22:32:37.443603,2021-06-12T16:17:31.694,3
3749153,2004-01-10,16:00:00.000,4,1,available,scheduled,2020-08-30T08:12:14.579037,2021-06-13T16:17:31.694,21
3749403,2004-03-20,16:00:00.000,2,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,29
3749526,2003-10-26,15:00:00.000,1,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,1
3749431,2004-04-11,17:05:00.000,0,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,2
3887188,1989-05-03,21:30:00.000,2,1,available,unscheduled,2023-06-18T19:28:39.443883,,12
3750244,1989-04-05,,2,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,10
3750245,1989-03-15,20:30:00.000,3,0,available,scheduled,2023-05-22T16:05:43.468317,2021-06-13T16:17:31.694,9
19770,2018-12-02,13:30:00.000,2,0,available,scheduled,2023-07-24T19:47:04.473942,2021-06-13T16:17:31.694,11
19820,2019-05-11,13:30:00.000,2,3,available,scheduled,2023-07-24T19:39:36.370746,2021-06-13T16:17:31.694,22
19772,2018-12-02,15:00:00.000,1,0,available,scheduled,2023-07-24T19:39:11.179954,2021-06-13T16:17:31.694,11
19769,2018-12-02,15:00:00.000,0,1,available,scheduled,2023-07-24T19:38:45.790537,2021-06-13T16:17:31.694,11
19746,2018-10-28,15:00:00.000,1,2,available,scheduled,2023-07-24T19:38:32.419898,2021-06-13T16:17:31.694,7
7298,2018-02-24,20:45:00.000,2,2,available,scheduled,2022-05-27T12:02:24.272045,2021-06-13T16:17:31.694,0
19778,2018-12-09,13:15:00.000,1,0,available,scheduled,2021-04-28T19:48:01.166031,2021-06-13T16:17:31.694,12
19771,2018-12-02,15:00:00.000,2,1,available,scheduled,2021-04-28T19:48:01.153469,2021-06-13T16:17:31.694,11
19736,2018-10-14,15:00:00.000,0,5,available,scheduled,2023-07-24T19:40:54.610273,2021-06-13T16:17:31.694,5
19745,2018-10-28,15:00:00.000,2,1,available,scheduled,2023-07-24T19:50:20.881595,2021-06-13T16:17:31.694,7
19730,2018-09-30,15:00:00.000,2,0,available,scheduled,2023-07-24T19:45:45.933086,2021-06-13T16:17:31.694,4
19794,2019-02-20,20:30:00.000,6,0,available,scheduled,2023-07-24T19:41:31.309048,2021-06-13T16:17:31.694,17
19766,2018-11-25,13:30:00.000,4,1,available,scheduled,2023-07-24T19:41:47.371344,2021-06-13T16:17:31.694,10
19734,2018-10-14,15:00:00.000,3,3,available,scheduled,2023-07-24T19:39:06.270757,2021-06-13T16:17:31.694,5
19717,2018-09-09,13:30:00.000,5,0,available,scheduled,2023-07-24T19:45:27.524947,2021-06-13T16:17:31.694,1
19718,2018-09-09,15:00:00.000,1,0,available,scheduled,2023-07-24T19:36:01.349396,2021-06-13T16:17:31.694,1
19810,2019-04-21,15:00:00.000,5,2,available,scheduled,2023-07-24T19:45:35.519688,2021-06-13T16:17:31.694,20
19743,2018-10-21,13:30:00.000,0,0,available,scheduled,2021-04-28T07:08:31.946271,2021-06-13T16:17:31.694,6
19740,2018-10-21,16:00:00.000,0,1,available,scheduled,2023-07-24T19:36:46.501334,2021-06-13T16:17:31.694,6
19716,2018-09-09,15:00:00.000,4,0,available,scheduled,2023-07-24T19:38:19.955143,2021-06-13T16:17:31.694,1
19800,2019-03-14,20:30:00.000,4,0,available,scheduled,2020-08-24T14:34:34.401523,2021-06-13T16:17:31.694,18
19739,2018-10-21,15:00:00.000,0,6,available,scheduled,2023-07-24T19:41:00.049959,2021-06-13T16:17:31.694,6
19748,2018-10-28,13:30:00.000,1,0,available,scheduled,2023-07-24T19:37:41.379784,2021-06-13T16:17:31.694,7
19822,2019-05-11,13:30:00.000,0,2,available,scheduled,2021-04-28T19:48:01.139592,2021-06-13T16:17:31.694,22
19785,2019-01-13,13:30:00.000,1,2,available,scheduled,2023-07-24T19:43:34.576176,2021-06-13T16:17:31.694,14
19749,2018-11-04,13:30:00.000,3,1,available,scheduled,2021-04-28T19:48:01.152793,2021-06-13T16:17:31.694,8
19751,2018-11-04,16:00:00.000,0,2,available,scheduled,2023-07-24T19:43:48.478411,2021-06-13T16:17:31.694,8
19764,2018-11-25,16:00:00.000,0,4,available,scheduled,2022-12-01T11:40:48.109478,2021-06-13T16:17:31.694,10
19773,2018-12-02,13:00:00.000,2,1,available,scheduled,2023-07-24T19:46:16.477530,2021-06-13T16:17:31.694,11
19783,2019-01-06,15:00:00.000,3,0,available,scheduled,2023-07-24T19:40:48.274456,2021-06-13T16:17:31.694,13
19747,2018-10-26,20:00:00.000,1,1,available,scheduled,2023-07-24T19:44:28.338569,2021-06-13T16:17:31.694,7
19757,2019-02-10,16:00:00.000,0,0,available,scheduled,2023-07-24T19:47:48.143800,2021-06-13T16:17:31.694,16
19742,2018-10-21,16:00:00.000,1,2,available,scheduled,2023-07-24T19:38:09.022442,2021-06-13T16:17:31.694,6
19777,2018-12-09,16:00:00.000,0,5,available,scheduled,2023-07-24T19:41:48.713246,2021-06-13T16:17:31.694,12
19758,2019-04-17,20:45:00.000,0,5,available,scheduled,2023-07-24T19:42:41.523688,2021-06-13T16:17:31.694,16
19802,2019-03-13,20:45:00.000,1,1,available,scheduled,2023-07-24T19:42:25.041721,2021-06-13T16:17:31.694,18
19803,2019-03-13,20:45:00.000,0,1,available,scheduled,2023-07-24T19:41:41.465513,2021-06-13T16:17:31.694,18
19811,2019-04-21,13:30:00.000,2,1,available,scheduled,2023-07-24T19:49:19.915788,2021-06-13T16:17:31.694,20
19805,2019-03-31,15:00:00.000,1,1,available,scheduled,2023-07-24T19:35:51.101710,2021-06-13T16:17:31.694,19
19752,2018-11-04,15:00:00.000,0,3,available,scheduled,2023-07-24T19:42:57.449946,2021-06-13T16:17:31.694,8
19775,2018-12-09,15:00:00.000,2,2,available,scheduled,2023-07-24T19:42:46.378833,2021-06-13T16:17:31.694,12
19760,2018-11-18,15:00:00.000,5,0,available,scheduled,2023-07-24T19:40:03.149733,2021-06-13T16:17:31.694,9
19787,2019-01-13,15:00:00.000,0,1,available,scheduled,2021-04-28T07:08:31.976278,2021-06-13T16:17:31.694,14
19733,2018-09-30,13:30:00.000,2,3,available,scheduled,2021-04-28T19:48:01.153453,2021-06-13T16:17:31.694,4
19765,2018-11-25,15:00:00.000,0,2,available,scheduled,2021-04-28T19:48:01.153460,2021-06-13T16:17:31.694,10
19792,2019-01-27,16:00:00.000,2,1,available,scheduled,2023-07-24T19:37:20.691588,2021-06-13T16:17:31.694,15
19732,2018-09-30,15:00:00.000,0,1,available,scheduled,2023-07-24T19:39:04.259986,2021-06-13T16:17:31.694,4
19744,2018-10-28,16:00:00.000,0,4,available,scheduled,2023-07-24T19:41:56.146912,2021-06-13T16:17:31.694,7
19799,2019-03-13,20:00:00.000,0,4,available,scheduled,2023-07-24T19:40:27.032068,2021-06-13T16:17:31.694,18
19753,2018-11-04,15:00:00.000,3,0,available,scheduled,2023-07-24T19:37:53.604317,2021-06-13T16:17:31.694,8
19735,2018-10-14,13:30:00.000,7,1,available,scheduled,2023-07-24T19:46:33.165821,2021-06-13T16:17:31.694,5
19720,2018-09-19,20:00:00.000,0,0,available,scheduled,2023-07-24T19:43:10.232697,2021-06-13T16:17:31.694,2
19719,2018-09-19,20:45:00.000,0,0,available,scheduled,2022-09-12T20:38:36.029947,2021-06-13T16:17:31.694,2
19715,2018-09-09,15:00:00.000,0,1,available,scheduled,2021-04-09T20:39:24.201269,2021-06-13T16:17:31.694,1
19723,2018-09-20,20:00:00.000,0,4,available,scheduled,2023-07-24T19:40:30.421964,2021-06-13T16:17:31.694,2
19722,2018-09-19,20:45:00.000,0,7,available,scheduled,2023-07-24T19:37:34.860138,2021-06-13T16:17:31.694,2
19727,2018-09-23,15:00:00.000,0,1,available,scheduled,2022-09-12T20:45:17.660829,2021-06-13T16:17:31.694,3
19731,2018-09-30,16:00:00.000,2,1,available,scheduled,2023-07-24T19:39:59.493139,2021-06-13T16:17:31.694,4
19714,2018-09-09,15:00:00.000,0,0,available,scheduled,2023-07-24T19:34:58.232217,2021-06-13T16:17:31.694,1
19728,2018-09-23,15:00:00.000,2,2,available,scheduled,2023-07-24T19:39:08.694629,2021-06-13T16:17:31.694,3
19726,2018-09-23,15:00:00.000,0,0,available,scheduled,2022-12-01T11:39:55.219781,2021-06-13T16:17:31.694,3
19725,2018-09-23,13:15:00.000,0,1,available,scheduled,2023-07-24T19:46:36.219604,2021-06-13T16:17:31.694,3
19738,2018-10-14,16:00:00.000,0,1,available,scheduled,2021-04-28T19:48:01.163865,2021-06-13T16:17:31.694,5
19759,2018-11-18,13:30:00.000,0,4,available,scheduled,2023-07-24T19:39:24.864492,2021-06-13T16:17:31.694,9
19750,2018-11-04,16:00:00.000,1,0,available,scheduled,2023-07-24T19:45:30.297659,2021-06-13T16:17:31.694,8
19761,2018-11-17,16:00:00.000,2,1,available,scheduled,2023-07-24T19:40:51.636012,2021-06-13T16:17:31.694,9
19762,2018-11-18,15:00:00.000,1,4,available,scheduled,2023-07-24T19:46:28.392231,2021-06-13T16:17:31.694,9
19763,2018-11-18,15:00:00.000,3,0,available,scheduled,2021-04-28T07:08:31.984352,2021-06-13T16:17:31.694,9
19768,2018-11-25,16:00:00.000,2,0,available,scheduled,2023-07-24T19:42:38.447558,2021-06-13T16:17:31.694,10
19767,2018-11-25,15:00:00.000,2,1,available,scheduled,2023-07-24T19:38:21.734633,2021-06-13T16:17:31.694,10
19776,2018-12-09,15:30:00.000,0,4,available,scheduled,2023-07-24T19:35:26.640051,2021-06-13T16:17:31.694,12
19737,2018-10-14,15:00:00.000,2,1,available,scheduled,2023-07-24T19:38:09.441565,2021-06-13T16:17:31.694,5
19790,2019-01-27,15:00:00.000,3,0,available,scheduled,2023-07-24T19:43:04.198520,2021-06-13T16:17:31.694,15
19793,2019-01-28,20:00:00.000,1,0,available,scheduled,2023-07-24T19:42:40.354792,2021-06-13T16:17:31.694,15
19789,2019-01-27,15:00:00.000,2,3,available,scheduled,2021-04-28T19:48:01.164467,2021-06-13T16:17:31.694,15
19791,2019-01-27,13:30:00.000,0,3,available,scheduled,2023-07-24T19:43:33.833859,2021-06-13T16:17:31.694,15
19795,2019-02-20,20:30:00.000,1,2,available,scheduled,2023-07-24T19:48:33.799947,2021-06-13T16:17:31.694,17
19797,2019-02-20,20:30:00.000,3,0,available,scheduled,2023-07-24T19:40:56.579073,2021-06-13T16:17:31.694,17
19780,2019-01-06,15:00:00.000,0,2,available,scheduled,2023-07-24T19:41:43.576593,2021-06-13T16:17:31.694,13
19781,2019-01-06,13:30:00.000,2,4,available,scheduled,2023-07-24T19:40:51.629538,2021-06-13T16:17:31.694,13
19779,2019-01-06,16:00:00.000,1,1,available,scheduled,2023-07-24T19:39:52.676463,2021-06-13T16:17:31.694,13
19798,2019-02-20,20:00:00.000,3,1,available,scheduled,2023-07-24T19:38:21.115353,2021-06-13T16:17:31.694,17
19782,2019-01-06,15:00:00.000,2,1,available,scheduled,2021-04-28T07:08:31.988445,2021-06-13T16:17:31.694,13
19784,2019-01-13,15:00:00.000,0,0,available,scheduled,2023-07-24T19:43:40.819555,2021-06-13T16:17:31.694,14
19786,2019-01-13,16:00:00.000,1,3,available,scheduled,2022-12-01T11:41:40.025541,2021-06-13T16:17:31.694,14
19774,2018-12-09,15:00:00.000,0,2,available,scheduled,2023-07-24T19:36:23.483264,2021-06-13T16:17:31.694,12
19755,2019-02-10,14:00:00.000,2,2,available,scheduled,2022-09-12T20:52:59.538692,2021-06-13T16:17:31.694,16
19806,2019-03-31,16:00:00.000,0,1,available,scheduled,2023-07-24T19:43:36.328419,2021-06-13T16:17:31.694,19
19807,2019-03-31,15:00:00.000,2,1,available,scheduled,2023-07-24T19:42:41.142088,2021-06-13T16:17:31.694,19
19788,2019-01-13,16:00:00.000,1,2,available,scheduled,2023-07-24T19:40:06.544351,2021-06-13T16:17:31.694,14
19808,2019-03-31,15:00:00.000,0,1,available,scheduled,2023-07-24T19:37:45.511478,2021-06-13T16:17:31.694,19
19804,2019-03-31,13:30:00.000,0,1,available,scheduled,2021-04-28T19:48:01.165303,2021-06-13T16:17:31.694,19
19813,2019-04-21,16:00:00.000,1,2,available,scheduled,2021-04-28T19:48:01.165557,2021-06-13T16:17:31.694,20
19816,2019-04-28,15:00:00.000,2,0,available,scheduled,2021-04-28T19:48:01.165573,2021-06-13T16:17:31.694,21
19809,2019-04-20,14:00:00.000,1,0,available,scheduled,2023-07-24T19:42:07.418328,2021-06-13T16:17:31.694,20
19815,2019-04-28,13:15:00.000,0,4,available,scheduled,2022-09-12T21:06:25.061309,2021-06-13T16:17:31.694,21
19817,2019-04-28,15:00:00.000,3,2,available,scheduled,2023-07-24T19:38:42.465421,2021-06-13T16:17:31.694,21
19818,2019-04-28,15:00:00.000,2,1,available,scheduled,2023-07-24T19:44:00.944909,2021-06-13T16:17:31.694,21
19819,2019-05-11,13:30:00.000,0,4,available,scheduled,2023-07-24T19:50:04.225826,2021-06-13T16:17:31.694,22
19821,2019-05-11,13:30:00.000,1,0,available,scheduled,2023-07-24T19:36:42.319838,2021-06-13T16:17:31.694,22
19801,2019-03-13,20:30:00.000,3,4,available,scheduled,2023-07-24T19:39:19.637359,2021-06-13T16:17:31.694,18
19741,2018-10-21,15:00:00.000,6,0,available,scheduled,2023-07-24T19:40:00.862452,2021-06-13T16:17:31.694,6
19756,2019-04-17,20:00:00.000,1,3,available,scheduled,2022-09-12T20:59:02.938054,2021-06-13T16:17:31.694,16
19754,2019-03-24,13:30:00.000,1,5,available,scheduled,2023-07-24T19:41:51.195759,2021-06-13T16:17:31.694,16
19724,2018-09-23,15:00:00.000,4,3,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,3
19814,2019-04-28,16:00:00.000,1,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,21
19729,2019-03-24,16:00:00.000,1,0,available,scheduled,2023-07-24T19:41:20.829494,2021-06-13T16:17:31.694,4
19796,2019-02-20,20:45:00.000,2,1,available,scheduled,2021-04-28T07:08:31.988370,2021-06-13T16:17:31.694,17
2275127,2019-10-13,15:00:00.000,3,2,available,scheduled,2022-12-01T11:34:25.814154,2021-06-13T16:17:31.694,4
2275136,2019-09-07,16:00:00.000,1,0,available,scheduled,2021-05-29T16:47:06.782,2021-06-13T16:17:31.694,1
2275154,2019-11-17,15:00:00.000,1,0,available,scheduled,2021-05-29T17:02:28.194,2021-06-13T16:17:31.694,6
2275150,2019-12-01,16:00:00.000,3,2,available,scheduled,2021-06-01T12:37:46.754,2021-06-13T16:17:31.694,8
2275146,2019-12-08,13:00:00.000,3,1,available,scheduled,2022-12-01T11:45:30.604155,2021-06-13T16:17:31.694,9
2275142,2020-01-05,13:00:00.000,0,1,available,scheduled,2023-02-25T12:45:18.376026,2021-06-13T16:17:31.694,11
2275137,2020-01-19,13:00:00.000,3,0,available,scheduled,2021-06-01T12:51:21.680,2021-06-13T16:17:31.694,13
2275153,2020-02-02,15:00:00.000,1,1,available,scheduled,2022-12-01T11:58:17.064244,2021-06-13T16:17:31.694,14
2275151,2020-02-12,20:45:00.000,1,1,available,scheduled,2021-06-01T12:57:55.217,2021-06-13T16:17:31.694,16
2275144,2020-02-23,13:30:00.000,2,3,available,scheduled,2021-06-01T13:01:18.188,2021-06-13T16:17:31.694,17
2275088,2019-12-08,16:00:00.000,0,2,available,scheduled,2021-04-27T06:27:03.579874,2021-06-13T16:17:31.694,9
2275110,2019-10-27,15:00:00.000,2,0,available,scheduled,2021-04-27T06:27:03.599355,2021-06-13T16:17:31.694,5
2275044,2019-10-27,15:30:00.000,1,0,available,scheduled,2022-12-01T11:35:24.766192,2021-06-13T16:17:31.694,5
2275105,2020-02-23,15:00:00.000,3,3,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,17
2275063,2019-10-13,16:00:00.000,2,1,available,scheduled,2022-12-01T11:33:37.216129,2021-06-13T16:17:31.694,4
2275054,2020-01-05,15:00:00.000,1,0,available,scheduled,2022-12-01T11:51:56.776462,2021-06-13T16:17:31.694,11
2275072,2020-01-05,13:30:00.000,3,1,available,scheduled,2023-07-25T01:05:09.405202,2021-06-13T16:17:31.694,11
2275085,2020-01-05,15:00:00.000,1,4,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,11
2275113,2020-01-19,16:00:00.000,2,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,13
2275099,2019-09-08,15:00:00.000,0,1,available,scheduled,2022-12-01T11:27:17.865687,2021-06-13T16:17:31.694,1
2275057,2020-02-02,15:00:00.000,8,0,available,scheduled,2023-07-25T01:02:18.304186,2021-06-13T16:17:31.694,14
2275075,2019-12-15,15:00:00.000,3,1,available,scheduled,2022-12-01T11:48:13.533861,2021-06-13T16:17:31.694,10
2275077,2020-01-12,15:00:00.000,2,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,12
2275036,2020-01-19,15:00:00.000,3,1,available,scheduled,2020-08-17T00:16:15.196468,2021-06-13T16:17:31.694,13
2275117,2019-12-15,13:30:00.000,1,3,available,scheduled,2022-12-01T11:51:09.546316,2021-06-13T16:17:31.694,10
2275092,2020-01-19,13:00:00.000,0,2,available,scheduled,2022-12-01T11:55:49.905945,2021-06-13T16:17:31.694,13
2275040,2019-10-13,15:00:00.000,1,3,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,4
2275122,2019-11-17,15:00:00.000,3,3,available,scheduled,2023-07-25T01:00:17.860861,2021-06-13T16:17:31.694,6
2275045,2019-12-15,15:00:00.000,1,1,available,scheduled,2022-12-01T11:50:05.752952,2021-06-13T16:17:31.694,10
2275093,2019-11-24,15:45:00.000,0,6,available,scheduled,2022-12-01T11:39:06.988770,2021-06-13T16:17:31.694,7
2275097,2019-12-15,13:30:00.000,5,0,available,scheduled,2022-12-01T11:49:11.675645,2021-06-13T16:17:31.694,10
2275084,2019-10-27,16:00:00.000,1,3,available,scheduled,2022-12-01T11:36:16.376503,2021-06-13T16:17:31.694,5
2275089,2020-01-05,15:00:00.000,2,0,available,scheduled,2022-12-01T11:53:01.083010,2021-06-13T16:17:31.694,11
2275116,2019-12-01,15:00:00.000,1,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,8
2275104,2019-12-01,13:30:00.000,11,1,available,scheduled,2022-12-01T11:42:40.022764,2021-06-13T16:17:31.694,8
2275052,2019-09-15,15:00:00.000,1,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,2
2275037,2020-02-02,15:00:00.000,2,1,available,scheduled,2023-07-25T01:03:20.303797,2021-06-13T16:17:31.694,14
2275027,2020-02-02,15:00:00.000,1,0,available,scheduled,2022-12-01T11:57:35.288336,2021-06-13T16:17:31.694,14
2275078,2020-01-11,18:30:00.000,3,1,available,scheduled,2023-07-25T01:06:08.439440,2021-06-13T16:17:31.694,12
2275080,2020-01-12,15:00:00.000,6,1,available,scheduled,2023-07-25T01:04:17.482559,2021-06-13T16:17:31.694,12
2275098,2020-01-12,13:30:00.000,0,4,available,scheduled,2022-12-01T11:54:00.689327,2021-06-13T16:17:31.694,12
2275156,2019-09-16,20:30:00.000,0,1,available,scheduled,2023-07-25T01:01:15.382395,2021-06-13T16:17:31.694,2
2275139,2019-10-13,13:30:00.000,0,3,available,scheduled,2021-05-29T16:55:52.524,2021-06-13T16:17:31.694,4
2275070,2019-10-13,13:00:00.000,1,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,4
2275051,2019-10-27,13:30:00.000,2,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,5
2275050,2020-01-12,15:00:00.000,1,0,available,scheduled,2021-04-27T06:27:03.576931,2021-06-13T16:17:31.694,12
2275029,2020-01-19,16:00:00.000,0,1,available,scheduled,2022-12-01T11:54:45.694416,2021-06-13T16:17:31.694,13
2275090,2020-01-19,15:00:00.000,1,4,available,scheduled,2022-12-01T11:56:44.616409,2021-06-13T16:17:31.694,13
2275042,2019-11-17,13:30:00.000,5,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,6
2275157,2019-10-27,13:30:00.000,2,0,available,scheduled,2021-05-29T16:58:57.105,2021-06-13T16:17:31.694,5
2275108,2019-09-29,16:00:00.000,0,4,available,scheduled,2022-12-01T11:32:06.642051,2021-06-13T16:17:31.694,3
2275082,2019-11-17,16:00:00.000,0,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,6
2275138,2019-09-28,13:00:00.000,2,0,available,scheduled,2021-05-29T16:51:29.690,2021-06-13T16:17:31.694,3
2275049,2019-11-24,16:00:00.000,2,3,available,scheduled,2022-12-01T11:40:45.642298,2021-06-13T16:17:31.694,7
2275132,2019-09-08,13:30:00.000,1,0,available,scheduled,2022-12-01T11:28:11.547939,2021-06-13T16:17:31.694,1
2275061,2019-09-07,16:00:00.000,0,0,available,scheduled,2022-12-01T11:26:27.063633,2021-06-13T16:17:31.694,1
2275096,2019-09-08,15:30:00.000,2,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,1
2275033,2019-10-27,16:00:00.000,1,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,5
2275107,2019-09-15,13:30:00.000,0,2,available,scheduled,2022-12-01T11:29:11.742051,2021-06-13T16:17:31.694,2
2275130,2019-12-08,13:00:00.000,2,1,available,scheduled,2023-07-25T01:07:02.459492,2021-06-13T16:17:31.694,9
2275034,2019-09-15,15:00:00.000,1,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,2
2275026,2019-11-24,13:30:00.000,0,5,available,scheduled,2023-07-25T01:08:03.214566,2021-06-13T16:17:31.694,7
2275041,2019-09-15,13:30:00.000,2,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,2
2275094,2019-09-15,16:00:00.000,1,0,available,scheduled,2022-12-01T11:30:02.216290,2021-06-13T16:17:31.694,2
2275106,2020-02-12,20:00:00.000,1,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,16
2275073,2020-02-12,20:30:00.000,2,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,16
2275038,2020-02-12,20:30:00.000,2,0,available,scheduled,2023-07-24T19:45:27.035923,2021-06-13T16:17:31.694,16
2275131,2019-09-29,13:30:00.000,0,1,available,scheduled,2022-12-01T11:31:09.273462,2021-06-13T16:17:31.694,3
2275062,2020-02-13,20:00:00.000,2,3,available,scheduled,2023-01-04T18:26:33.731814,2021-06-13T16:17:31.694,16
2275048,2019-09-29,15:30:00.000,0,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,3
2275121,2019-09-29,13:30:00.000,4,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,3
2275065,2019-11-17,15:00:00.000,3,0,available,scheduled,2022-12-01T11:37:09.609287,2021-06-13T16:17:31.694,6
